24200001	0
24200002	58890
24200101	58890
24200102	0
24200103	0
24200104	-58890
24200201	-58890
24200202	0
24200203	0
24400000	0
24400001	0
24400002	-720626
24400101	-720626
24400102	0
24400103	0
24600000	0
24600001	0
24600002	260799
24600101	260799
24600102	0
24600103	0
24600104	-260799
24600201	-260799
24600202	0
24600203	0
24800000	0
24800001	0
24800002	-114875
24800101	-114875
24800102	0
24800103	0
25000000	0
25000001	0
25000002	-387966
25000101	-387966
25000102	0
25000103	0
25200000	0
25200001	0
25200002	237322
25200101	237322
25200102	0
25200103	0
25200104	-237322
25200201	-237322
25200202	0
25200203	0
25400000	0
25400001	0
25400002	-574214
25400101	-574214
25400102	0
25400103	0
25600000	0
25600001	0
25600002	-112386
25600101	-112386
25600102	0
25600103	0
25800000	0
25800001	0
25800002	211517
25800101	211517
25800102	0
25800103	0
25800104	-211517
25800201	-211517
25800202	0
25800203	0
26000000	0
26000001	0
26000002	497503
26000101	497503
26000102	0
26000103	0
26000104	-497503
26000201	-497503
26000202	0
26000203	0
26200000	0
26200001	0
26200002	-16785
26200101	-16785
26200102	0
26200103	0
26400000	0
26400001	0
26400002	-495973
26400101	-495973
26400102	0
26400103	0
26600000	0
26600001	0
26600002	192581
26600101	192581
26600102	0
26600103	0
26600104	-192581
26600201	-192581
26600202	0
26600203	0
26800000	0
26800001	0
26800002	-161332
26800101	-161332
26800102	0
26800103	0
27000000	0
27000001	0
27000002	163353
27000101	163353
27000102	0
27000103	0
27000104	-163353
27000201	-163353
27000202	0
27000203	0
27200000	0
27200001	0
27200002	-323905
27200101	-323905
27200102	0
27200103	0
27400000	0
27400001	0
27400002	643088
27400101	643088
27400102	0
27400103	0
27400104	-643088
27400201	-643088
27400202	0
27400203	0
27600000	0
27600001	0
27600002	123647
27600101	123647
27600102	0
27600103	0
27600104	-123647
27600201	-123647
27600202	0
27600203	0
27800000	0
27800001	0
27800002	-62778
27800101	-62778
27800102	0
27800103	0
28000000	0
28000001	0
28000002	34335
28000101	34335
28000102	0
28000103	0
28000104	-34335
28000201	-34335
28000202	0
28000203	0
28200000	0
28200001	0
28200002	398480
28200101	398480
28200102	0
28200103	0
28200104	-398480
28200201	-398480
28200202	0
28200203	0
28400000	0
28400001	0
28400002	-831390
28400101	-831390
28400102	0
28400103	0
28600000	0
28600001	0
28600002	-164152
28600101	-164152
28600102	0
28600103	0
28800000	0
28800001	0
28800002	-43643
28800101	-43643
28800102	0
28800103	0
29000000	0
29000001	0
29000002	-61141
29000101	-61141
29000102	0
29000103	0
29200000	0
29200001	0
29200002	-299253
29200101	-299253
29200102	0
29200103	0
29400000	0
29400001	0
29400002	357363
29400101	357363
29400102	0
29400103	0
29400104	-357363
29400201	-357363
29400202	0
29400203	0
29600000	0
29600001	0
29600002	-640286
29600101	-640286
29600102	0
29600103	0
29800000	0
29800001	0
29800002	155463
29800101	155463
29800102	0
29800103	0
29800104	-155463
29800201	-155463
29800202	0
29800203	0
30000000	0
30000001	0
30000002	-57864
30000101	-57864
30000102	0
30000103	0
30200000	0
30200001	0
30200002	-420982
30200101	-420982
30200102	0
30200103	0
30400000	0
30400001	0
30400002	-617887
30400101	-617887
30400102	0
30400103	0
30600000	0
30600001	0
30600002	-80059
30600101	-80059
30600102	0
30600103	0
30800000	0
30800001	0
30800002	200144
30800101	200144
30800102	0
30800103	0
30800104	-200144
30800201	-200144
30800202	0
30800203	0
31000000	0
31000001	0
31000002	-389356
31000101	-389356
31000102	0
31000103	0
31200000	0
31200001	0
31200002	186215
31200101	186215
31200102	0
31200103	0
31200104	-186215
31200201	-186215
31200202	0
31200203	0
31400000	0
31400001	0
31400002	-580633
31400101	-580633
31400102	0
31400103	0
31600000	0
31600001	0
31600002	-904408
31600101	-904408
31600102	0
31600103	0
31800000	0
31800001	0
31800002	-287971
31800101	-287971
31800102	0
31800103	0
32000000	0
32000001	0
32000002	837239
32000101	837239
32000102	0
32000103	0
32000104	-837239
32000201	-837239
32000202	0
32000203	0
32200000	0
32200001	0
32200002	-553227
32200101	-553227
32200102	0
32200103	0
32400000	0
32400001	0
32400002	-276728
32400101	-276728
32400102	0
32400103	0
32600000	0
32600001	0
32600002	334217
32600101	334217
32600102	0
32600103	0
32600104	-334217
32600201	-334217
32600202	0
32600203	0
32800000	0
32800001	0
32800002	-421849
32800101	-421849
32800102	0
32800103	0
33000000	0
33000001	0
33000002	281226
33000101	281226
33000102	0
33000103	0
33000104	-281226
33000201	-281226
33000202	0
33000203	0
33200000	0
33200001	0
33200002	-539899
33200101	-539899
33200102	0
33200103	0
33400000	0
33400001	0
33400002	-25302
33400101	-25302
33400102	0
33400103	0
33600000	0
33600001	0
33600002	-156775
33600101	-156775
33600102	0
33600103	0
33800000	0
33800001	0
33800002	-1247019
33800101	-1247019
33800102	0
33800103	0
34000000	0
34000001	0
34000002	610439
34000101	610439
34000102	0
34000103	0
34000104	-610439
34000201	-610439
34000202	0
34000203	0
34200000	0
34200001	0
34200002	748225
34200101	748225
34200102	0
34200103	0
34200104	-748225
34200201	-748225
34200202	0
34200203	0
34400000	0
34400001	0
34400002	1400127
34400101	1400127
34400102	0
34400103	0
34400104	-1400127
34400201	-1400127
34400202	0
34400203	0
34600000	0
34600001	0
34600002	190187
34600101	190187
34600102	0
34600103	0
34600104	-190187
34600201	-190187
34600202	0
34600203	0
34800000	0
34800001	0
34800002	-825650
34800101	-825650
34800102	0
34800103	0
35000000	0
35000001	0
35000002	-29804
35000101	-29804
35000102	0
35000103	0
35200000	0
35200001	0
35200002	-9358
35200101	-9358
35200102	0
35200103	0
35400000	0
35400001	0
35400002	-118921
35400101	-118921
35400102	0
35400103	0
35600000	0
35600001	0
35600002	38023
35600101	38023
35600102	0
35600103	0
35600104	-38023
35600201	-38023
35600202	0
35600203	0
35800000	0
35800001	0
35800002	192233
35800101	192233
35800102	0
35800103	0
35800104	-192233
35800201	-192233
35800202	0
35800203	0
36000000	0
36000001	0
36000002	-593209
36000101	-593209
36000102	0
36000103	0
36200000	0
36200001	0
36200002	196122
36200101	196122
36200102	0
36200103	0
36200104	-196122
36200201	-196122
36200202	0
36200203	0
36400000	0
36400001	0
36400002	-5720
36400101	-5720
36400102	0
36400103	0
36600000	0
36600001	0
36600002	-8349
36600101	-8349
36600102	0
36600103	0
36800000	0
36800001	0
36800002	-320933
36800101	-320933
36800102	0
36800103	0
37000000	0
37000001	0
37000002	-483806
37000101	-483806
37000102	0
37000103	0
37200000	0
37200001	0
37200002	-101117
37200101	-101117
37200102	0
37200103	0
37400000	0
37400001	0
37400002	364656
37400101	364656
37400102	0
37400103	0
37400104	-364656
37400201	-364656
37400202	0
37400203	0
37600000	0
37600001	0
37600002	-175145
37600101	-175145
37600102	0
37600103	0
37800000	0
37800001	0
37800002	182559
37800101	182559
37800102	0
37800103	0
37800104	-182559
37800201	-182559
37800202	0
37800203	0
38000000	0
38000001	0
38000002	1001795
38000101	1001795
38000102	0
38000103	0
38000104	-1001795
38000201	-1001795
38000202	0
38000203	0
38200000	0
38200001	0
38200002	-671478
38200101	-671478
38200102	0
38200103	0
38400000	0
38400001	0
38400002	-602194
38400101	-602194
38400102	0
38400103	0
38600000	0
38600001	0
38600002	-258595
38600101	-258595
38600102	0
38600103	0
38800000	0
38800001	0
38800002	40266
38800101	40266
38800102	0
38800103	0
38800104	-40266
38800201	-40266
38800202	0
38800203	0
39000000	0
39000001	0
39000002	-460121
39000101	-460121
39000102	0
39000103	0
39200000	0
39200001	0
39200002	695874
39200101	695874
39200102	0
39200103	0
39200104	-695874
39200201	-695874
39200202	0
39200203	0
39400000	0
39400001	0
39400002	-129129
39400101	-129129
39400102	0
39400103	0
39600000	0
39600001	0
39600002	631727
39600101	631727
39600102	0
39600103	0
39600104	-631727
39600201	-631727
39600202	0
39600203	0
39800000	0
39800001	0
39800002	14948
39800101	14948
39800102	0
39800103	0
39800104	-14948
39800201	-14948
39800202	0
39800203	0
40000000	0
40000001	0
40000002	862326
40000101	862326
40000102	0
40000103	0
40000104	-862326
40000201	-862326
40000202	0
40000203	0
40200000	0
40200001	0
40200002	-759037
40200101	-759037
40200102	0
40200103	0
40400000	0
40400001	0
40400002	302960
40400101	302960
40400102	0
40400103	0
40400104	-302960
40400201	-302960
40400202	0
40400203	0
40600000	0
40600001	0
40600002	692398
40600101	692398
40600102	0
40600103	0
40600104	-692398
40600201	-692398
40600202	0
40600203	0
40800000	0
40800001	0
40800002	414405
40800101	414405
40800102	0
40800103	0
40800104	-414405
40800201	-414405
40800202	0
40800203	0
41000000	0
41000001	0
41000002	102962
41000101	102962
41000102	0
41000103	0
41000104	-102962
41000201	-102962
41000202	0
41000203	0
41200000	0
41200001	0
41200002	116114
41200101	116114
41200102	0
41200103	0
41200104	-116114
41200201	-116114
41200202	0
41200203	0
41400000	0
41400001	0
41400002	-206105
41400101	-206105
41400102	0
41400103	0
41600000	0
41600001	0
41600002	-277959
41600101	-277959
41600102	0
41600103	0
41800000	0
41800001	0
41800002	132686
41800101	132686
41800102	0
41800103	0
41800104	-132686
41800201	-132686
41800202	0
41800203	0
42000000	0
42000001	0
42000002	-249641
42000101	-249641
42000102	0
42000103	0
42200000	0
42200001	0
42200002	349979
42200101	349979
42200102	0
42200103	0
42200104	-349979
42200201	-349979
42200202	0
42200203	0
42400000	0
42400001	0
42400002	-442601
42400101	-442601
42400102	0
42400103	0
42600000	0
42600001	0
42600002	837600
42600101	837600
42600102	0
42600103	0
42600104	-837600
42600201	-837600
42600202	0
42600203	0
42800000	0
42800001	0
42800002	-158934
42800101	-158934
42800102	0
42800103	0
43000000	0
43000001	0
43000002	517229
43000101	517229
43000102	0
43000103	0
43000104	-517229
43000201	-517229
43000202	0
43000203	0
43200000	0
43200001	0
43200002	-126337
43200101	-126337
43200102	0
43200103	0
43400000	0
43400001	0
43400002	-521498
43400101	-521498
43400102	0
43400103	0
43600000	0
43600001	0
43600002	-228882
43600101	-228882
43600102	0
43600103	0
43800000	0
43800001	0
43800002	-342706
43800101	-342706
43800102	0
43800103	0
44000000	0
44000001	0
44000002	48365
44000101	48365
44000102	0
44000103	0
44000104	-48365
44000201	-48365
44000202	0
44000203	0
44200000	0
44200001	0
44200002	-178611
44200101	-178611
44200102	0
44200103	0
44400000	0
44400001	0
44400002	369684
44400101	369684
44400102	0
44400103	0
44400104	-369684
44400201	-369684
44400202	0
44400203	0
44600000	0
44600001	0
44600002	37460
44600101	37460
44600102	0
44600103	0
44600104	-37460
44600201	-37460
44600202	0
44600203	0
44800000	0
44800001	0
44800002	-617615
44800101	-617615
44800102	0
44800103	0
45000000	0
45000001	0
45000002	888231
45000101	888231
45000102	0
45000103	0
45000104	-888231
45000201	-888231
45000202	0
45000203	0
45200000	0
45200001	0
45200002	-164143
45200101	-164143
45200102	0
45200103	0
45400000	0
45400001	0
45400002	-555087
45400101	-555087
45400102	0
45400103	0
45600000	0
45600001	0
45600002	160007
45600101	160007
45600102	0
45600103	0
45600104	-160007
45600201	-160007
45600202	0
45600203	0
45800000	0
45800001	0
45800002	1512587
45800101	1512587
45800102	0
45800103	0
45800104	-1512587
45800201	-1512587
45800202	0
45800203	0
46000000	0
46000001	0
46000002	-178762
46000101	-178762
46000102	0
46000103	0
46200000	0
46200001	0
46200002	739790
46200101	739790
46200102	0
46200103	0
46200104	-739790
46200201	-739790
46200202	0
46200203	0
46400000	0
46400001	0
46400002	-192187
46400101	-192187
46400102	0
46400103	0
46600000	0
46600001	0
46600002	655433
46600101	655433
46600102	0
46600103	0
46600104	-655433
46600201	-655433
46600202	0
46600203	0
46800000	0
46800001	0
46800002	430120
46800101	430120
46800102	0
46800103	0
46800104	-430120
46800201	-430120
46800202	0
46800203	0
47000000	0
47000001	0
47000002	722444
47000101	722444
47000102	0
47000103	0
47000104	-722444
47000201	-722444
47000202	0
47000203	0
47200000	0
47200001	0
47200002	-309948
47200101	-309948
47200102	0
47200103	0
47400000	0
47400001	0
47400002	-42973
47400101	-42973
47400102	0
47400103	0
47600000	0
47600001	0
47600002	-322821
47600101	-322821
47600102	0
47600103	0
47800000	0
47800001	0
47800002	912302
47800101	912302
47800102	0
47800103	0
47800104	-912302
47800201	-912302
47800202	0
47800203	0
48000000	0
48000001	0
48000002	-306507
48000101	-306507
48000102	0
48000103	0
48200000	0
48200001	0
48200002	718029
48200101	718029
48200102	0
48200103	0
48200104	-718029
48200201	-718029
48200202	0
48200203	0
48400000	0
48400001	0
48400002	1126906
48400101	1126906
48400102	0
48400103	0
48400104	-1126906
48400201	-1126906
48400202	0
48400203	0
48600000	0
48600001	0
48600002	-175692
48600101	-175692
48600102	0
48600103	0
48800000	0
48800001	0
48800002	17045
48800101	17045
48800102	0
48800103	0
48800104	-17045
48800201	-17045
48800202	0
48800203	0
49000000	0
49000001	0
49000002	-414555
49000101	-414555
49000102	0
49000103	0
49200000	0
49200001	0
49200002	597943
49200101	597943
49200102	0
49200103	0
49200104	-597943
49200201	-597943
49200202	0
49200203	0
49400000	0
49400001	0
49400002	-420952
49400101	-420952
49400102	0
49400103	0
49600000	0
49600001	0
49600002	-38783
49600101	-38783
49600102	0
49600103	0
49800000	0
49800001	0
49800002	244823
49800101	244823
49800102	0
49800103	0
49800104	-244823
49800201	-244823
49800202	0
49800203	0
50000000	0
50000001	0
50000002	-291926
50000101	-291926
50000102	0
50000103	0
50200000	0
50200001	0
50200002	230550
50200101	230550
50200102	0
50200103	0
50200104	-230550
50200201	-230550
50200202	0
50200203	0
50400000	0
50400001	0
50400002	-92365
50400101	-92365
50400102	0
50400103	0
50600000	0
50600001	0
50600002	120580
50600101	120580
50600102	0
50600103	0
50600104	-120580
50600201	-120580
50600202	0
50600203	0
50800000	0
50800001	0
50800002	355038
50800101	355038
50800102	0
50800103	0
50800104	-355038
50800201	-355038
50800202	0
50800203	0
51000000	0
51000001	0
51000002	-474081
51000101	-474081
51000102	0
51000103	0
51200000	0
51200001	0
51200002	136368
51200101	136368
51200102	0
51200103	0
51200104	-136368
51200201	-136368
51200202	0
51200203	0
51400000	0
51400001	0
51400002	-93965
51400101	-93965
51400102	0
51400103	0
51600000	0
51600001	0
51600002	131390
51600101	131390
51600102	0
51600103	0
51600104	-131390
51600201	-131390
51600202	0
51600203	0
51800000	0
51800001	0
51800002	-382963
51800101	-382963
51800102	0
51800103	0
52000000	0
52000001	0
52000002	131003
52000101	131003
52000102	0
52000103	0
52000104	-131003
52000201	-131003
52000202	0
52000203	0
52200000	0
52200001	0
52200002	-210187
52200101	-210187
52200102	0
52200103	0
52400000	0
52400001	0
52400002	-167888
52400101	-167888
52400102	0
52400103	0
52600000	0
52600001	0
52600002	634108
52600101	634108
52600102	0
52600103	0
52600104	-634108
52600201	-634108
52600202	0
52600203	0
52800000	0
52800001	0
52800002	5065
52800101	5065
52800102	0
52800103	0
52800104	-5065
52800201	-5065
52800202	0
52800203	0
53000000	0
53000001	0
53000002	341373
53000101	341373
53000102	0
53000103	0
53000104	-341373
53000201	-341373
53000202	0
53000203	0
